ABCG5	ABHD17AP6	ABCA6	ABCC8	ABCG8	AC005220.1	AARD	AC004836.1	ABCA9	AC004930.1	AC004707.1	AADAC	ABCB5	AC005180.2	ABI3BP	AC005180.1	AC004947.1	ABCC13	AADACL2	AC002398.2	AC004147.4	ABCA8	ABHD17AP7	ABCG2	ABCB11	AC004835.1	AC003965.2	AC004467.1	AC004386.1	AC000111.2	AC004233.2	AC005070.2	AC005261.5	AC005264.1	AC005096.1	AC005229.1	AC004704.1	AC004223.2	AC004884.1	AACSP1	AC003080.1	ABCA12	AC004988.1	AC004593.1	ABCA9.AS1	AC005089.1	AC004080.1	AC000111.1	AC005256.1	AC000099.1
0.0125307716	0.0446498757	0.0922341296	0.0550185545	0.0699654338	0	0.0966303281	0.1470488021	0.1785213327	0	0.1303901266	0	0.0151067744	0.4147194864	0.5180329179	0.0794113633	0.0502852969	0.0173902146	0	0	0	0.2736418249	0	0.2884558804	0.0180991925	0	0.5277109842	0	1.5926100223	0	0.6645647493	0	0.1008243769	0.0402022167	0.0749428782	0.1139718099	0.0799562097	0	0.146126866	0	0	0.0643572763	0.1842469181	0	0.0155901238	0.3744134158	0.5542010996	0	1.7302314292	0
0.011641391	0.0207404093	0.0076506916	0.0255567865	0	0	0	0.1024589305	0.0071078851	0	0.1211355934	0.0649070363	0	0	0.3451696831	0.0368875423	0.0389302181	0.2261830423	0	0	0	0.0077036333	0	0.0937938807	0.0084072946	0	0.5719657028	0	0	0.2243832883	2.3813876075	0	0.1717252059	0.0093372088	0	0	0.1857031503	0.0398032855	0	0	0.0282307527	1.7798865957	0	0	0.0362090089	0.1256085833	0.2002257744	0	0.5673271787	0
0.07655145	0	0.3935313983	0.0606869959	0.0118728953	0	0.0327956737	0.0249536798	0.5418380709	0	0.1106337972	0.3509373028	0.0170904537	0.1970541477	1.2624225279	0.1347583731	0.0398218019	0	0	0.1917652485	0.0295712766	0.9554576011	0	0.4536031327	0.079855651	0	0.2388020076	0	0.0623678042	0	0.7733099635	0	0.1254700527	0.0272887158	0.0254351013	0	0.0271365918	0	0.0495944608	0.0187226426	0.0412532803	2.5438018657	0.5359898251	0.0396507093	0	0.1553118813	0	0	0.8290288037	0
0.1350872782	0.0515727294	0.0253654298	0.0079436308	0.0808134026	0	0.0074408416	0.0283080597	0.0530230184	0	0.0502022652	0.2151955614	0	0.3832165798	0.325333818	0.214022434	0	0.0200865247	0	0	0.0335463735	0.0574671488	0	0.1776961368	0.0209054279	0	0.3386284872	0	0.2122546497	0.7439299408	0.0731051317	0	0.1682155931	0.0154784906	0.0865625876	0.0438809531	0	0.0329913783	0.1687834779	0	0.0233993609	0.0114362637	0.0506699882	0.3148650846	0.3541442406	0.3443705142	0	0.0854633801	0.1567450639	0.0093866683
0.4136056539	0.0921104545	0.0203865411	0.0709378242	0.1443351813	0	0.0398687042	0	0.0105223016	0	0.6724707311	0.4612149379	0	0.1711091006	0.3679048288	0	0.034578682	0.0269063555	0	0	0	0.1539570988	0	1.0314546939	0	0	1.0886412967	0	1.6427373049	0.4982555158	1.9585196444	0	0.1386637556	0.0414675785	0	0.7053543854	0.164945651	0	2.1101667768	0	0	0.0817020514	0	2.1690973205	0.1608082183	0.0429108945	2.7947066313	0	2.3095992576	0
0.8177955445	0.0202360009	0.1731793264	0.0405197704	1.5616877394	0	0.0437943302	0	0.134077068	0	0.0295473915	2.6344652634	0.03195089	0.4886886187	1.0257208191	0.3239139082	0.0075966864	0.023644527	0	0	0	0.2048186386	0	1.3291145616	0.0205070713	0.0072674183	0.3188888287	0	0.0832840403	0	0	0	0.3503293819	0.0182202543	0.033965249	0	0	0	0.0662269119	0	0	0	0.5487372701	0.0264741665	0.0070656806	0.2356803313	0.0279080382	0	0.8302946031	0
0.0485760133	0	0.0574632508	0	0.0169514793	0	0.0374591147	0.1425100705	0.0692044745	0	0.0631827865	0	0	0.2411513826	0.1728346764	0.0769602936	0.0324888115	0.0210668216	0	0	0	0.0361630553	0	0.1304578574	0.0087702761	0	1.7047431069	0	1.3059989899	0.2340709447	0	0	0.0977123843	0.0584420341	0.4357783826	0	0	0	1.841015675	0.0133655894	0	0.014393275	0.0765257352	0.8491671491	0.3928321072	1.1692057811	0.596772686	0	0.1972737656	0
0.3414456128	0.0869032348	0.0128226948	0.0044618362	0.5447023017	0	0.037614833	0	0.0165457521	0	0	1.1785078963	0	0	0.2396686406	0.103040292	0.0217492454	0.0253852762	0	0	0	0.0161392826	0	0.243286036	0.0117423124	0	1.3694638056	0	2.1062329336	0	1.9709866042	0	0.1962371531	0.0130411064	0.0486211024	0.2957684666	0.103747258	0.111185021	0.7584282309	0	0.1182881058	0.5074646837	0.017076412	0.9853389328	0.1314883726	0.5263055344	0.9188553385	0	0	0
0.1041178405	0.0264996146	0.0586508324	0.0571434592	0.1141919602	0.0938877747	0.0688198946	0.0872731786	0.0877888534	0.1089196757	0.1934657176	0.0663443588	0.0029886138	0.0984540841	1.653182004	0	0.0497403769	0.141914556	0	0.0419175722	0.0517113974	0.051674602	0	0.1084254032	0.0107418356	0	0.6263908896	0	0.0363542676	0	0	0.1064061447	0.1396245013	0.0238599376	0.0889569055	0	0.0474538553	0	0	0	0	0.0440722137	0.0156214555	0.1733433435	0	0.0370356059	1.7176791126	0	0.2416209399	0
0.1353035583	0.0219143694	0.0582029299	0.0270033658	0.1888665054	0.0517615423	0.0474266204	0.1082583676	0.0450612573	0	0.0319980443	0.0548647522	0.0469583485	0.3256740452	0.4626570935	0.0779509427	0.0658140286	0.0298731975	0	0	0	0.1098856614	0	0.4436032504	0.0310910914	0	4.2303829518	0	0.0300638655	0	1.3978779029	0	0.1814452909	0.0295971561	0	0	0.0784857691	0.1261687593	0	0.0067688171	0	0.1919508849	0.0904292556	0	0	0.2143911804	0	0	5.6946737802	0
1.090785575	0.0818254152	0.0905509153	0.0630169176	2.0835544744	0	0.0531254561	0.4042227135	0.0514106066	0	0.1194765503	2.1510076768	0.0369129236	0.6080123377	0.708120035	0.0727646793	0.0921528948	0.0318693279	0.0168459344	0.0647164647	0	0.1899531563	0	5.5681789956	0.041460752	0	0.1611806292	0	0	0	1.0438989831	0	0.277156309	0.036837315	0	0	0	0	0.1338961339	0	0	0.0136086024	0.1205896858	0.1605746869	0.0285704794	0.8576880869	1.1849011905	0	0.0932595343	0
0.30234155	0.0489685896	0.0289015377	0.0226275631	0.3452974618	0	0.0847814387	0.1612719481	0.0615335686	0	0	1.7470160851	0	0	0.358579612	0	0	0.0095361327	0	0	0.0955573973	0.0272826866	0	0.411263427	0	0	1.5433421145	0	2.2169065032	0.2648870857	0.1041205856	0	0.3317295371	0.0440907353	0.575341564	0.3749868524	0	0.6578353912	3.3654776126	0.0151252093	0	0.0705821684	0.0288668591	3.8438501913	0.2564709409	4.9959761053	0.4052037586	0	0	0.0267380793
0.1057315806	0.0941861781	0	0	0.1844847467	0	0.0407671517	0.1550952208	0.0107594233	0	0	0.1179021223	0.0106222718	0.1749650711	0.2687111586	0	0	0.0458544908	0	0	0	0.0262377577	0	0.1825440037	0	0	0	0	0	0.5094837823	0	0	0	0.0424020569	0.1580874115	0	0	0	0.6164913479	0.0290918254	0	0.0313287075	0.0555225127	2.0947572553	0.0328864114	0.6142905755	0.1298948084	0	1.0734756548	0
0.0631561819	0.0187532724	0.0899298329	0.0115540964	0.0440789863	0	0.0892879686	0.0926423489	0.1113992398	0	0.0547648011	0.0704259583	0	0.1045111195	1.4731073002	0.0333533499	0.0070400634	0.0036520083	0	0	0	0.0696554884	0	0.3674991526	0.0190044811	0	1.7731395979	0	0.0514544452	1.1158682919	0.1196237254	0	0.1976191994	0.0337704466	0	0	0	0.035989736	0.1227486921	0	0	0.0353476082	0.1547700901	2.6497104894	0.3732340249	0.5067149267	0	0.0932305543	0	0
0.0800418578	0.0475344366	0.024548206	0	0	0	0.0205746069	0	0.0108602586	0	0.1388138513	0.6247871634	0	0	0.1853401371	0	0.0178446429	0.0647979226	0	0.1503816722	0	0.0353115374	0	0.1126001382	0	0.0853559543	0.749070971	0	2.4780370166	0.2571292841	1.0107118499	0.1908690455	0.1073380357	0.0641991615	0.0797844885	0.1213348456	0	0.1824483523	5.133719155	0.0146822343	0	1.4915191555	0.0280214296	0.0621879096	0.0165973083	0.5979030341	0.065556079	0	0.2167072132	0.0259549957
0.0714100614	0.0318062055	0.2182268464	0.1469711354	0.0498396676	0	0.0413005952	0.1571246618	0.690346747	0	0.2786490506	0.0398149623	0.0215225312	0	1.5849677127	0.0565684472	0.0238803873	0.0061939337	0	0	0	0.6586201469	0	0.3561665189	0	0	0.5012177891	0	0.0436342688	0.5161504435	0.2705146927	0	0.0957625913	0.0572758577	0.0533853353	0	0	0.0610398502	0	0.0098241652	0	0.1410606565	0.4874916103	0.041611126	0.2221115621	0.059269395	0	0	0	0
0.0681997013	0.0173578878	0.0153670849	0.0240623656	0.040799178	0.020499587	0.0150262313	0.0571660407	0.033709136	0	0.2281044954	0.3476572645	0.0019576142	0.0967347059	0.241005529	0.0926148292	0.0065162297	0.0557744779	0.0035735821	0	0	0.0177299639	0	0.2018498938	0.0035180809	0.0062337925	0.4103011679	0.1098280904	0.1190646184	0.1877889628	0.590521708	0	0.1829148441	0.0234432534	0.1165378451	0	0	0	0.056807633	0.0107228609	0	0.0250192496	0.0102324308	0.3860498666	0	0.2668513843	0.5266525338	0.0862934996	0.1978344423	0.0094778425
0.0662565321	0	0.0833549273	0.0259741917	0.033030595	0.0199155058	0.0875885926	0.0833058696	0.1232891624	0	0.2462280715	0.0527737024	0.0342330699	0.5951972156	0.865992516	0.3599040636	0.0126611342	0.0459754336	0.0034717624	0	0	0.1518913804	0	0.3522514006	0.0034178426	0	0.5979160906	0	0.0231344377	0.4560960392	0.1075680679	0	0.1015446697	0.0227753003	0.0283043523	0	0	0.0323626969	0	0.0052086707	0	0.0224366701	0.0099408849	0.8824715345	0.223746378	0.377088238	0	0.0838347958	0.0384395352	0
0.4037979779	0	0.1241415112	0.1840558322	0.7738252088	0	0.1372211697	0.0803148414	0.0612885112	0	0.1424324739	2.7932519555	0.00825099	0.8607407286	0.8256231077	0.390354757	0.05492946	0.0356180816	0.0050206675	0.6557828486	0	0.0724640888	0	0.6879608946	0	0	0.0960747348	0	0.0669114447	0.5276643463	0.3111177765	0	0.1468481887	0.043915144	0	0	0	0.1872044464	0.1596226001	0	0.0663880175	0.0135194375	0.7187974226	0.350949689	0	0.1704136861	0.1008975088	0	0	0
0.6834316187	0.0529394807	0.0117169425	0.0081541484	0.7051181265	0	0.0458282072	0	0.0120951566	0	0.077299046	2.4188391509	0	0	0.3071049271	0.0941547153	0	0.025773558	0	0	0	0.0688217958	0	8.1056372725	0	0	5.2140394206	0.1674812662	0.3631328374	0	0	0	0.0796954836	0	0	0	0	0.1015970917	0.6930259293	0	0	0.0352180233	0.0312076894	0	0	0.1973005546	3.9425576808	0	0.3620228244	0
0.1029966385	0.019315764	0.1225529332	0.0029751634	0.0302674036	0.0456236598	0.1086872096	0.159035155	0.1257733325	0	0.169222302	0.193435565	0.0021784226	0.1076458593	0.4463704508	0.1030612827	0.0362561267	0.0094038695	0.0039766629	0	0	0.0394596165	0	0.1705428968	0.0274043105	0	4.9462933861	0	0.3974833965	1.3583085465	0.4107058585	0.0775602217	0.3053199789	0.0869584202	0.0648413429	0	0	0.0370692236	0.252860911	0	0.0262916006	0.0085665496	0.125252532	1.036080155	0.3034965198	0.4049328846	0.2663891367	0.2880808236	0.0440298202	0.0105468921
0.1214740641	0.432838619	0.0319329742	0	0	0	0.062449353	0.4751666859	0	0	0	0.1806089202	0	0	0.7683693758	0	0	0.0280969669	0	0	0	0.05358991	0	0.0932102967	0.029242446	0	0.5684069412	0	8.709099783	0	0.306777677	0	0	0	0	0	0	0.5537788214	1.4165627533	0	0	0.111979065	0	0.377513382	0	1.1426475994	0.1989799728	0	0.657763491	0
0.1221811253	0	0.0091768131	0.0127728024	0.0568497544	0	0.0089732644	0.0341380341	0.0307873594	0	0.0302706484	0.0259514552	0	0	0.1025198314	0.0368714031	0	0.0423907654	0.0042680958	0.0327932025	0	0.0038501314	0	0.0089288423	0.0084036162	0	0.490041818	0	0.0568817704	1.3457106918	0	0	0.15604552	0.0373324944	0.1739832285	0	0	0.1193576119	0	0.0064034064	0	0.0137915337	0	0.6780549382	0.340215766	0.7919536445	0	0.1030643506	0.04725658	0
0.3414110655	0.0688597465	0.0406414107	0.2616223356	0.1708445192	0.027107683	0.0298049649	0.0755936649	0.0445753649	0	0.0670299071	1.1205809101	0	0.0426391313	0.6439371081	0.0408231546	0	0.0245845094	0	0	0.9854022784	0.0085255508	0	0.2224306167	0.0465214362	0	0.8138442488	0	0	0.3724848462	0.1464146137	0	0.1727699479	0.0620004962	0	0	0	0.3964498639	0.0751197234	0	0.0312427533	0.0916179804	0.094716173	0.570552185	0	0.096237718	0.2215882991	0	1.1510703471	0
0.1508013921	0.0413337149	0	0.0190996157	0.0323845391	0.0488149303	0.1252349869	0.0680637198	0.0141653567	0	0.3621180281	0.1034829697	0.0139847894	0	0.047169683	0	0.0310337277	0.0402465942	0	0	0	0.0230289416	0	0.3115375293	0.0083774798	0	1.4655531514	0	1.4176214963	0	2.548715992	0	0.0622240784	0.0558245774	0	0.1055070864	0	0.0793242617	4.8698631364	0.051067927	0	0.6828491242	0	0.1622270615	0	0.4621408123	2.6792109939	0	0.4710960518	0
0.1012898058	0.0212304529	0.0281932493	0.016350393	0.2411906909	0	0.0275679015	0	0.0169769285	0	0.2169960135	1.2225075167	0.0023943602	0.0788775545	0.0565320276	0	0	0.0041344139	0	0	0	0.0137998888	0	0.5257690125	0.0086059378	0	1.8400794025	0	0	0.2296848995	0.4062756318	0.1704968677	0.287644319	0.0095578235	0.2138063614	0	0	0.1222312103	0	0.0065575718	0	2.3374512164	0.1501835763	0.0555503579	0	0.1780288579	0.1463975747	0	1.5486178378	0
0.0302586036	0	0.0445443594	0.0365353219	0.0422371502	0	0.0093334996	0	0.0270966639	0	0.0944576269	0.0134966433	0.0024319327	0.0400576531	0.1230409969	0	0	0.0692883077	0	0	0	0.0160187858	0	0.0789420004	0.0087409827	0	0.9344770255	0	0.0887479674	0.1166445651	5.5937126892	0	0.1623100293	0.0776624444	0	0	0.1158442594	0.1655323608	0.0705717902	0	0	0.0478173345	0.7881247127	0	0.0301169245	0.1607311098	0.029738971	0	0.0491537141	0
0.0208786405	0.0743951557	0.0933054359	0.0114589175	0	0	0.1288035532	0	0.1912180991	0	0.1629409984	0.2561013095	0.0083902498	0.4146007611	0.3183716903	0.1323143826	0.0418924178	0.0072438484	0.0382905455	0.11767961	0	0.3039594302	0	0.1682177593	0.0150783426	0	0	0	9.185504379	0.2012138409	7.83012802	0.2987251638	0.1119950145	0	0.0624345198	0.0949493186	0	0	5.8434013228	0	0	0.0247457124	0.0657836329	0.2433225018	0.0129880506	0.4158958103	0.0513002263	0	0.0847909854	0
0.0350774341	0	0.2476529103	0.0220019483	0.0069948033	0	0.1004705469	0.0882073377	0.3936691199	0	0.2085723156	1.3969687282	0.0382609769	0.0331693073	1.5316376334	0	0.0268121549	0.0886680364	0.0110280915	0.1412208387	0	0.68476343	0	0.3037646258	0.0072378764	0.0064125045	0.2110318948	0	0.0489911977	0.3863450924	0.0379656837	0.143393467	0.1075192543	0.0562691052	0.0299696957	0	0	0.0685336423	0.0584362091	0.0055151333	0.0243039775	0.0079189255	0.1263093216	0.1167991899	0.1309244699	0.1247734318	0.2955004075	0	0.0407012024	0
0.5084216016	0.054348516	0.0761824015	0.002790393	0.5961410209	0	0.1097785946	0.1193267103	0.0848500522	0	0.1587128692	0.2267779806	0.0040862663	0.201921177	0.3032189752	0.0966607338	0.0136017861	0.0829065779	0	0	0	0.1480360184	0	0.4681505836	0.1578860792	0.013012235	2.3552390871	0	0.0745595936	0.3919851519	0.1540797033	0	0.19090553	0.0163115857	0.0608144167	0.0462427471	0.0324413097	0	0.0592892902	0.005595646	0	0.0361553849	0.0854354989	0	0	0.5063797477	0.0499690451	0.1801265103	1.1562706118	0
0.0395625084	0.0469899525	0.4333396083	0.0361887802	0.0306801191	0	0.3593211789	0.3868888831	0.4813243715	0	0.0228706342	1.4803525315	0.114822591	0.23277585	3.1593787429	0.1950043002	0.1470020088	0.1098097602	0.0161235491	0.0991060816	0	1.7002647465	0	2.9581570823	0.1047626896	0	2.5300099693	0	0	0.0847279972	0.3663493647	0.0628942441	0.14147804	0.0352576616	0	0	0.1121955641	0	0.0512617663	0	0.0213200827	0.005210016	0.2862380617	0.020491859	0	0.1459393437	0.6696533782	0	0.1071124681	0
0.3151682504	0	0	0	0	0	0	0	0	0	0	0.0878616525	0.0316632249	0	0.0533988837	0	0	0.0410053823	0	0	0	0.1824909108	0	0	0	0	0	0	2.8886971698	0	4.4771864486	0	0	0	0	0	0	0	17.9171668345	0	0.3821466399	0	0	0.3673013444	0	0.3269817858	0	0	0	0
0.0348301709	0.1241075056	0.0595147716	0.086021992	0.09723695	0.1465704026	0	0	0.0992425485	0	0.090607158	0	0	0	0.1947418375	0	0.1164762998	0.0060421673	0	0	0	0.103719125	0	0.2672612126	0.0377309947	0	0.7334051088	0	0	0	0	0	0.2335404396	0.0279362302	0.1041545305	0	0	0	1.0154250461	0.0191668988	0	0.9013083528	0.1097415888	0	0	0	0	0	0.4243501175	0
0.7345318687	0.0201330574	0.032677271	0.0217073449	0.5678655382	0	0.0348572337	0	0.0390985341	0	0.1763824778	0.0252025323	0	0.1496007967	0.2010371427	0	0.0151160819	0.0509691951	0.0041449245	0	0	0.0336511976	0	0.2731418011	0.0040805498	0	0.7138498393	0	0.138100604	0.1089062795	0.0428083746	0	0.2879303005	0.0362551305	0	0	0	0.0386377058	0.1976700182	0	0	1.3549787111	0.1542890204	0.3424133523	0.1124757829	0.2719984141	0.0555321319	0	0.0917856416	0
0.0674769586	0.04371548	0.1096547719	0.0505004733	0.0770639118	0.0774416761	0.056764877	0.1079786146	0.1098650995	0	0.0638307148	1.1355017297	0.0024651054	0.1624162316	0.3221916091	0.0777495078	0.0738494516	0.1255688633	0.0089999923	0.0345749705	0	0.249648324	0	0.3812660734	0.0044301069	0.015699677	4.650007356	0	0	0.236471301	12.1301108387	0	0.1645240126	0.1082424692	0.1100618033	0	0	0.0419475745	0.0715344218	0.0135026512	0	0.0533165433	0.0901955753	0.2573625625	0.0076319333	1.0182722242	4.2805366409	0	0.29894516	0.0119348748
0.3014997701	0	0.0060967648	0.0025457456	0.097120434	0	0.0071538407	0	0.0094403456	0	0.2171966068	0.2379295363	0	0.0307029604	0.7135907223	0	0.0124092512	0.0852936373	0	0	0	0.0230210759	0	0.1708422155	0.0167492368	0.0059356944	1.1720420671	0	0.2040677712	0.1788089509	1.5462786267	0	0.0870839556	0.0148814694	0	0.04218842	0.0591940438	0.2220320705	0.054091109	0.0051050485	0	0.0238228366	0.048715595	0.4757035123	0.1211894111	0.0384985805	0.3874981295	0	0.0376748117	0
0.2147719612	0.5739595514	0.0070573784	0.0147342818	0.2061085518	0	0	0	0	0	0.4888690444	0	0	0.0888513896	0.0955205047	0	0	0.0093143967	0	0	0	0.0133241522	0	0.0721001169	0	0.017177324	0.565296011	0	2.1653585702	0	0.5084977695	0	0.1080053662	0.0645982936	0	0.244178391	0	0	7.8267211548	0	0.0651036258	0.0689409784	0	0.5005963004	0	0.1782578526	0	0	0.5451362551	0.0522327207
0.2723875527	0.0225715427	0.031639398	0.319851215	0.4509565556	0.0266568898	0.0293093167	0.0743365634	0.1572870256	0	0.0988728277	0.2684227347	0.0152736463	0	0.5902978608	0	0.0932080534	0.0439557743	0.0046469514	0	0	0.0146716031	0	0.0874926631	0.0182991191	0	0.6224635253	0	0.0928962836	0	0.0479932599	0.0906334254	0.2208658816	0.0203231484	0.0378853547	0	0	0.1299523379	0.0738705035	0	0	0.0400419551	0	0.0295296875	0.6226122266	0.0525762843	0.186774298	0.1122128124	0.8232206324	0
0.126360895	0	0.0150989178	0.0567419025	0.0801744038	0	0	0.0674021407	0.028055339	0	0	0.1024771156	0.0046162858	0.0760372904	0.1479187807	0	0	0.0199276988	0	0.0647469049	0	0.0114025502	0	0.1586619699	0	0	0.6450257694	0	0.6738442663	0	0.609227496	0	0.1232385212	0	0.2748100143	0.208963116	0	0	1.0716729084	0.0252857735	0	0.0181533378	0.0482585626	0.1606502151	0.0857517536	0.1716183021	0	0	0.3732136002	0.022349873
0.050585429	0.0450617327	0.0598402997	0.0138815134	0.0353054026	0	0.0585129962	0	0.056624241	0	0.1973892963	0.1410205305	0.020328162	0.0837089839	0.72850759	0	0.0169163786	0.0745901541	0	0.1425589362	0	0.0753179829	0	0.2911166396	0	0	0	0	0.2472769985	0	0	0	0.373099451	0	0.1512683246	0	0	0	0.1474747616	0	0	0.0049962244	0.6109668696	0.5895294356	0.5034857414	0.1049630722	0	0	0	0
0.0233047466	0.0166079804	0.0269558401	0.0127904481	0.0065060906	0.0196139497	0.0359426441	0	0.0208694656	0	0.1212498707	0.5405359942	0	0.1234073417	0.3364137193	0.1476893655	0	0.0097027037	0	0.0788124159	0.0324088439	0.0601450261	0	0.4720941746	0	0	0.3925750529	0	0.1594889889	0.0898379871	0.0706261976	0	0.1500106547	0.0149536279	0.0278757741	0	0.0594810686	0.0318726682	0.1630601709	0	0.0226059081	0.0147312927	0.1370650712	0.76047068	0	0	0.0458090661	0	0.0757149847	0
0.0914397283	0.4189110707	0.0343393995	0.0788625739	0.2735104176	0	0.2216129877	1.0730466543	0.0212687096	0	0.4757423628	0	0	0	0.1239408961	0	0	0.0226607369	0	0	0	0.0475434071	0	0.0801875977	0	0	0.5501171796	0	1.1493906907	0	2.771126594	0	0.0350351004	0.0209545857	0.0781248942	0.2376219276	0	0	5.0269328484	0	0	0.0051607566	0	0.2435773644	0.2275289561	0.4336785739	0.320962247	0	0	0
0.2281766067	0	0.0163589527	0.0683079195	0	0	0.0319921972	0	0.0211087591	0	0	0	0	0	0.3338810381	0	0.0138736389	0	0	0.1169169389	0	0.0137267953	0	0.2228367401	0.0224709318	0	2.7662988951	0	0.1520995658	0	0.0785796127	0	0.6676151092	0.016637598	0.1860896617	0	0	0.0709238784	0.4837942301	0	0.0503032462	0.0040975563	0.04357153	0	0	0.2238168979	0.0509677541	0	2.8642097271	0
0.3241803098	0.1117863137	0.0219923042	0.1836607243	0.1897640838	0	0.0161283736	0.0613590492	0.0212833117	0	0.0544078842	0.41980184	0	0	0.0566975947	0	0.0139883629	0.0036282072	0	0	0.0727133405	0.0069201525	0	0.088266916	0	0.0669102807	3.0827712476	0	0.9712629517	0.2015628869	0.0792294036	0	0.1121892925	0.0838758887	0.2501713001	0.4755701366	0	0.1430207249	4.7559995288	0	0.2028768562	0.3511723831	0.0439318319	0.2437445938	0	0.5728487401	0.3597245181	0	6.4552935044	0
0.1110053538	0	0.010942864	0.6891978167	0	0	0.0321004288	0	0.0028240228	0	0	0.4796589254	0	0	0.1645665999	0	0.0371215315	0.0048141662	0.0152684351	0	0.2412032221	0	0	0.1969726807	0.0601252062	0.0266344115	4.8695744833	0.0782083175	0.0678285013	0.2674481322	0	0	0.3535444488	0.0333877681	0.0829863176	0	0.0442688589	0.0474425455	0.161810312	1.9547451654	0	0.0054818914	0.1748757409	0.3234178542	0.0172633744	0.0460664788	0	0	3.4937602079	0
0.0126501904	0.0225376956	0.0033254688	0.0902571863	0.008829026	0.0266169165	0.0390204879	0.0742250921	0.0154476557	0	0.1316327507	0.0846379647	0	0	0.1886120576	0.120252236	0	0.2523666976	0	0.0356505366	0	0.0167424027	0	0.0922148782	0	0.0080940331	0.1775800316	0	0.1236759747	0.3657412568	0.1916851665	0.1809950322	0.3223199204	0.0202926729	0.0378285437	0	0	0	0.147519462	0.0069613474	0	0.0299864327	0.0132859143	0.5012519062	0.0944321907	0.0104994887	0.0310823701	0.448178175	0.1027482716	0
1.9490137154	0.0341265922	0.012588567	0.0078846626	0.8422417346	0.040303351	0.0443136347	0.0561958395	0.0058477124	0	0.0498295976	0.085439238	0.0038487806	0	0.0438130981	0	0.0064056387	0.0664580531	0	0	0	0.0110912184	0	0.1469808674	0.1729186676	0.0183839847	4.8400522325	0	0	0.0923009385	0.834468159	0	0.1284360572	0.0153635887	0.0286400018	0	0.0305558853	0.0327464727	0.111687029	0.0052704382	0	0.4200006384	0.2011753939	0.2232340994	0	0.1987291514	0.1647273024	0	3.9673281127	0
0.2936454329	0	0.0701756387	0.0293023153	0	0	0	0	0.0325983849	0	0.1388888761	0.3572141956	0	0	0.1899632423	0.1691746957	0.0357085748	0	0	0	0	0.0264979667	0	1.5977377512	0	0	0	0	1.9574023597	0	1.4157613537	1.5277776367	0.5727789265	0.0428225728	0	0.7284025407	0	0.7301878411	3.7356318389	0	0.1294726811	0.0421858736	0.3364388923	0.3733291217	0.0332125573	0	0	0	0.8672973483	0
0.2534937361	0	0.2576675783	0.0046375366	0.165127627	0	0.1172881466	0.0495792165	0.3473854416	0	0.2198127502	1.658347511	0	0.2237240091	0.8790307475	0	0.0339085472	0.0029316567	0	0	0	0.3774335268	0	0.7780500811	0	0.0108129423	1.1861593689	0	0.0413051554	0	0.0640187847	0	0.3172783892	0.1219918109	0.1516071862	0	0	0	0.0985367501	0.0092997702	0	2.5504441996	0.1952374117	0	0.0105127837	0.336634252	43.1013021938	0	0.0686314919	0
0.0994143157	0.0817465195	0.0090463607	0.0188868471	0.026686481	0	0.005897137	0.0224351647	0.0108947654	0	0.0198935586	2.4559242122	0.003073111	0	0.0868100678	0	0	0.1950114229	0.0028049486	0	0	0.0227724005	0	0.4224919127	0.0248524655	0	0.1610252196	0	0.037382114	0.3684946735	1.1877386359	0	0.2461236233	0.0122672655	0.0457359948	0	0	0.0784405941	0.0891780213	0.0126247583	0	0.0317227891	0	0.1247710035	0	0.2031078182	2.8560527717	0	0.3726784558	0.0148785506
0.8466417401	0	0.0211052344	0.1241780271	0.499210249	0	0	0.0856496049	0.0326797431	0	0	4.2484360699	0	0.048311254	0.1360266772	0.0462537049	0.0097630078	0.1012905233	0	0	0.0507493921	0.0338088541	0	1.1592907234	0.137046019	0.0373593736	2.3564953573	0	0.0356779563	0.5627134667	8.4051742665	0	0.2153281705	0.0234160628	0.0436510045	0.0663836791	0.0465710545	0.0499097882	0	0.0642625438	0	2.2577712504	0.0306616881	0.8846165965	0.0090805768	0.2301952569	0.0358664792	0	0.8892224269	0
0.0556448431	0.0991373641	0.1499355428	0.0763495191	0.1359279281	0	0.1072755059	0	0.1755378954	0	0	0.279225022	0.0279516604	0.1841626479	2.2108408825	0.2644788964	0	0.1351419244	0.0408201176	0	0.2901852565	0.6259859249	0	0.8005832932	0.090418819	0	0.5858457064	0	2.2440738953	0.2681331817	0.6323792758	0.3980746467	0	0	0.2495966434	0	0	0	2.4333716647	0.1071739433	0	0.0109918658	0.0292206121	0	0	0.3001990865	0	0.2464271622	0	0.0270657448
0.1288291718	0	0.0225776515	0	0	0	0	0	0.0087399154	0	0.1117120091	0.1915445719	0	0.1421247091	0.058206658	0	0	0.3352297978	0	0	0	0	0	9.7700769985	0.0155065204	0.0274764659	0	0	0.5247968889	0	1.6267634723	0	0.0575876615	0	0	0	0	0	0.2503889859	0	0	0.3138637638	0.0451011217	0	0	0.6772010903	2.2157936807	0	17.090961738	0
